Employee,Employee No,Employee Postcode,Area Code,Client,Address,Address2,Town,County,Postcode,Area,Funder,Date,Start Time,End Time,Pay Rate,Hours of call,Miles,Estimated Time (Mins)
Carer 31,,SP1 3HA,,Client 72,,,,,SP5 3LF,Salisbury,Social Services Zone 2,7-Nov-20,8:15 AM,9:00 AM,Weekday Three Quarter Hour,0.75,8.349,18.24
Carer 31,,SP1 3HA,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,7-Nov-20,9:00 AM,9:30 AM,Weekday Half Hour,0.5,1.548,5.48
Carer 31,,SP1 3HA,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,7-Nov-20,9:45 AM,10:30 AM,Weekday Three Quarter Hour,0.75,1.253,4.46
Carer 31,,SP1 3HA,SA02,Client 2,,,,,SP5 3AF,Salisbury,Social Services Zone 2,7-Nov-20,10:45 AM,11:45 AM,Weekday Hour,1,5.503,11.35
Carer 31,,SP1 3HA,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,7-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,6.252,14.29
Carer 31,,SP1 3HA,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,7-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,1.253,4.46
Carer 31,,SP1 3HA,,Client 89,,,,,SP1 1NF,Salisbury,Social Services Zone 3,7-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,7.665,18
Carer 31,,SP1 3HA,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,7-Nov-20,4:00 PM,4:45 PM,Weekday Three Quarter Hour,0.75,2.031,7.19
Carer 31,,SP1 3HA,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,7-Nov-20,4:45 PM,5:15 PM,Weekend Half Hour,0.5,1.066,3.49
Carer 31,,SP1 3HA,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,7-Nov-20,5:15 PM,5:45 PM,Weekend Half Hour,0.5,,
Carer 31,,SP1 3HA,,Client 152,,,,,SP1 1NA,Salisbury,Private 2016,7-Nov-20,6:00 PM,6:30 PM,Weekend Half Hour,0.5,1.119,4.25
Carer 31,,SP1 3HA,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,7-Nov-20,6:45 PM,7:15 PM,Weekday Half Hour,0.5,1.046,5.05
Carer 31,,SP1 3HA,,Client 89,,,,,SP1 1NF,Salisbury,Social Services Zone 3,7-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,1.493,5.59
Carer 31,,SP1 3HA,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,7-Nov-20,8:00 PM,8:30 PM,Weekend Half Hour Night,0.5,1.42,5.34
Carer 31,,SP1 3HA,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,7-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.346,8.41
Carer 31,,SP1 3HA,,Client 89,,,,,SP1 1NF,Salisbury,Social Services Zone 3,8-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,1.955,6.59
Carer 31,,SP1 3HA,,Client 72,,,,,SP5 3LF,Salisbury,Social Services Zone 2,8-Nov-20,8:15 AM,9:00 AM,Weekday Three Quarter Hour,0.75,8.349,18.24
Carer 31,,SP1 3HA,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,8-Nov-20,9:00 AM,9:30 AM,Weekday Half Hour,0.5,1.548,5.48
Carer 31,,SP1 3HA,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,8-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.253,4.46
Carer 31,,SP1 3HA,,Client 152,,,,,SP1 1NA,Salisbury,Private 2016,8-Nov-20,11:00 AM,11:30 AM,Weekend Half Hour,0.5,7.604,17.47
Carer 31,,SP1 3HA,,Client 37,,,,,SP5 3NS,Salisbury,Social Services Zone 2,8-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,7.332,14.56
Carer 31,,SP1 3HA,,Client 100,,,,,SP5 3JR,Salisbury,Social Services Zone 2,8-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,1.253,4.46
Carer 31,,SP1 3HA,,Client 89,,,,,SP1 1NF,Salisbury,Social Services Zone 3,8-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,7.665,18
Carer 31,,SP1 3HA,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,8-Nov-20,4:00 PM,4:45 PM,Weekday Three Quarter Hour,0.75,2.031,7.19
Carer 31,,SP1 3HA,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,8-Nov-20,4:45 PM,5:15 PM,Weekend Half Hour,0.5,1.066,3.49
Carer 31,,SP1 3HA,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,8-Nov-20,5:15 PM,5:45 PM,Weekend Half Hour,0.5,,
Carer 31,,SP1 3HA,,Client 152,,,,,SP1 1NA,Salisbury,Private 2016,8-Nov-20,6:00 PM,6:30 PM,Weekend Half Hour,0.5,1.119,4.25
Carer 31,,SP1 3HA,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,8-Nov-20,6:45 PM,7:15 PM,Weekday Half Hour,0.5,1.046,5.05
Carer 31,,SP1 3HA,,Client 89,,,,,SP1 1NF,Salisbury,Social Services Zone 3,8-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,1.493,5.59
Carer 31,,SP1 3HA,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,8-Nov-20,8:00 PM,8:30 PM,Weekend Half Hour Night,0.5,1.42,5.34
Carer 31,,SP1 3HA,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,8-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.346,8.41
Carer 32,,SP10 5HY,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,1-Nov-20,10:00 PM,12:00 AM,Waking Night Social,1.98,,
Carer 33,,SN25 2SJ,SW02,Client 207,,,,,SN2 2AZ,Swindon,,2-Nov-20,9:00 AM,5:00 PM,,8,,
Carer 33,,SN25 2SJ,,Client 226,,,,,SN4 8DJ,Swindon,Private 2016,3-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,,
Carer 33,,SN25 2SJ,,Client 137,,,,,SN4 8BB,Swindon,Social Services Zone 2,3-Nov-20,10:15 AM,11:15 AM,Weekday Hour,1,0.922,3.09
Carer 33,,SN25 2SJ,SW02,Client 73,,,,,SN4 9AN,Swindon,Social Services,3-Nov-20,12:00 PM,12:30 PM,Half Hour Care Rate,0.5,6.559,14.43
Carer 33,,SN25 2SJ,,Client 79,,,,,SN4 9HN,Swindon,First City Nursing Services,3-Nov-20,12:30 PM,1:00 PM,Half Hour Care Rate,0.5,0.815,3.31
Carer 33,,SN25 2SJ,,Client 65,,,,,SN4 8EH,Swindon,Social Services Zone 2,3-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,7.414,15.06
Carer 33,,SN25 2SJ,,Client 117,,,,,SN25 3LU,Swindon,Private 2016,3-Nov-20,1:30 PM,1:45 PM,Weekday Fifteen Minutes,0.25,5.978,15.41
Carer 33,,SN25 2SJ,,Client 137,,,,,SN4 8BB,Swindon,Social Services Zone 2,5-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,,
Carer 33,,SN25 2SJ,,Client 96,,,,,SN2 8DD,Swindon,Social Services,5-Nov-20,7:00 PM,7:30 PM,Half Hour Care Rate,0.5,7.54,17.51
Carer 33,,SN25 2SJ,,Client 95,,,,,SN2 8DD,Swindon,First City Nursing Services,5-Nov-20,7:30 PM,8:00 PM,Half Hour Care Rate,0.5,,
Carer 33,,SN25 2SJ,SW02,Client 11,,,,,SN1 2AE,Swindon,Private 2016,5-Nov-20,8:15 PM,8:30 PM,Weekday Fifteen Minutes Night,0.25,1.2,5.11
Carer 33,,SN25 2SJ,,Client 218,,,,,SN25 1RU,Swindon,First City Nursing Services,5-Nov-20,8:30 PM,9:00 PM,Half Hour Care Rate,0.5,4.309,10.54
Carer 33,,SN25 2SJ,SW02,Client 73,,,,,SN4 9AN,Swindon,Social Services,7-Nov-20,7:00 AM,8:15 AM,Hours Care Rate,1.25,,
Carer 33,,SN25 2SJ,,Client 158,,,,,SN5 8RD,Swindon,First City Nursing Services,7-Nov-20,8:45 AM,9:30 AM,Forty Five Minutes Care Rate,0.75,5.312,11.45
Carer 33,,SN25 2SJ,,Client 65,,,,,SN4 8EH,Swindon,Social Services Zone 2,7-Nov-20,9:45 AM,10:30 AM,Weekday Hour,0.75,3.868,10.02
Carer 33,,SN25 2SJ,,Client 117,,,,,SN25 3LU,Swindon,Private 2016,7-Nov-20,10:30 AM,11:00 AM,Weekend Half Hour,0.5,5.978,15.41
Carer 33,,SN25 2SJ,SW02,Client 73,,,,,SN4 9AN,Swindon,Social Services,7-Nov-20,12:00 PM,12:15 PM,Fifteen Minutes Care Rate,0.25,6.459,19.52
Carer 33,,SN25 2SJ,,Client 65,,,,,SN4 8EH,Swindon,Social Services Zone 2,7-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,8.256,17.25
Carer 33,,SN25 2SJ,,Client 117,,,,,SN25 3LU,Swindon,Private 2016,7-Nov-20,1:30 PM,1:45 PM,Weekend Fifteen Minutes,0.25,5.978,15.41
Carer 33,,SN25 2SJ,SW02,Client 73,,,,,SN4 9AN,Swindon,Social Services,7-Nov-20,3:00 PM,3:30 PM,Half Hour Care Rate,0.5,6.459,19.52
Carer 33,,SN25 2SJ,,Client 117,,,,,SN25 3LU,Swindon,Private 2016,7-Nov-20,4:00 PM,4:15 PM,Weekend Fifteen Minutes,0.25,6.452,19.02
Carer 33,,SN25 2SJ,,Client 194,,,,,SN2 2FJ,Swindon,CCG,7-Nov-20,4:30 PM,5:00 PM,Half Hour Care Rate,0.5,1.477,5.59
Carer 33,,SN25 2SJ,SW02,Client 73,,,,,SN4 9AN,Swindon,Social Services,8-Nov-20,7:00 AM,8:15 AM,Hours Care Rate,1.25,,
Carer 33,,SN25 2SJ,,Client 158,,,,,SN5 8RD,Swindon,First City Nursing Services,8-Nov-20,8:45 AM,9:30 AM,Forty Five Minutes Care Rate,0.75,5.312,11.45
Carer 33,,SN25 2SJ,,Client 65,,,,,SN4 8EH,Swindon,Social Services Zone 2,8-Nov-20,9:45 AM,10:30 AM,Weekday Hour,0.75,3.868,10.02
Carer 33,,SN25 2SJ,,Client 117,,,,,SN25 3LU,Swindon,Private 2016,8-Nov-20,10:30 AM,11:00 AM,Weekend Half Hour,0.5,5.978,15.41
Carer 33,,SN25 2SJ,SW02,Client 73,,,,,SN4 9AN,Swindon,Social Services,8-Nov-20,12:00 PM,12:15 PM,Fifteen Minutes Care Rate,0.25,6.459,19.52
Carer 33,,SN25 2SJ,,Client 65,,,,,SN4 8EH,Swindon,Social Services Zone 2,8-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,8.256,17.25
Carer 33,,SN25 2SJ,,Client 117,,,,,SN25 3LU,Swindon,Private 2016,8-Nov-20,1:30 PM,1:45 PM,Weekend Fifteen Minutes,0.25,5.978,15.41
Carer 33,,SN25 2SJ,SW02,Client 73,,,,,SN4 9AN,Swindon,Social Services,8-Nov-20,3:00 PM,3:30 PM,Half Hour Care Rate,0.5,6.459,19.52
Carer 33,,SN25 2SJ,,Client 117,,,,,SN25 3LU,Swindon,Private 2016,8-Nov-20,4:00 PM,4:15 PM,Weekend Fifteen Minutes,0.25,6.452,19.02
Carer 33,,SN25 2SJ,,Client 194,,,,,SN2 2FJ,Swindon,CCG,8-Nov-20,4:30 PM,5:00 PM,Half Hour Care Rate,0.5,1.477,5.59
Carer 35,,NP26 4LQ,WA01,Client 28,,,,,NP26 4LQ,Monmouth,Social Services,2-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,,
Carer 35,,NP26 4LQ,WA01,Client 41,,,,,NP26 3SY,Monmouth,Social Services,2-Nov-20,9:45 AM,10:00 AM,Weekday Fifteen Minutes,0.25,0.863,3.15
Carer 35,,NP26 4LQ,WA01,Client 156,,,,,NP26 3HT,Monmouth,Social Services,2-Nov-20,10:15 AM,11:00 AM,Weekday Three Quarter Hour,0.75,3.492,9.56
Carer 35,,NP26 4LQ,WA01,Client 21,,,,,NP15 1LZ,Monmouth,Social Services,2-Nov-20,4:15 PM,4:45 PM,Weekday Half Hour,0.5,9.428,22.35
Carer 35,,NP26 4LQ,WA01,Client 182,,,,,NP15 1PZ,Monmouth,Social Services,2-Nov-20,4:45 PM,5:15 PM,Weekday Half Hour,0.5,2.352,5.15
Carer 35,,NP26 4LQ,WA01,Client 55,,,,,NP15 1BB,Monmouth,Social Services,2-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,3.485,8.09
Carer 35,,NP26 4LQ,WA01,Client 215,,,,,NP15 1DQ,Monmouth,Social Services,2-Nov-20,6:00 PM,6:15 PM,Weekday Fifteen Minutes,0.25,0.72,3.09
Carer 35,,NP26 4LQ,WA01,Client 21,,,,,NP15 1LZ,Monmouth,Social Services,2-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour,0.5,5.118,9.52
Carer 35,,NP26 4LQ,WA01,Client 186,,,,,NP4 0TG,Monmouth,Social Services,2-Nov-20,7:45 PM,8:15 PM,Weekday Half Hour,0.5,9.488,23.05
Carer 35,,NP26 4LQ,WA01,Client 170,,,,,NP4 0SZ,Monmouth,Social Services,2-Nov-20,8:15 PM,8:45 PM,Weekday Half Hour,0.5,3.216,11.1
Carer 35,,NP26 4LQ,WA01,Client 55,,,,,NP15 1BB,Monmouth,Social Services,2-Nov-20,9:00 PM,9:30 PM,Weekday Half Hour,0.5,4.254,12.28
Carer 35,,NP26 4LQ,WA01,Client 28,,,,,NP26 4LQ,Monmouth,Social Services,3-Nov-20,7:30 AM,8:00 AM,Weekday Half Hour,0.5,17.813,25.37
Carer 35,,NP26 4LQ,WA01,Client 55,,,,,NP15 1BB,Monmouth,Social Services,3-Nov-20,8:30 AM,9:00 AM,Weekday Half Hour,0.5,13.063,28.35
Carer 35,,NP26 4LQ,WA01,Client 215,,,,,NP15 1DQ,Monmouth,Social Services,3-Nov-20,9:00 AM,9:30 AM,Weekday Half Hour,0.5,0.72,3.09
Carer 35,,NP26 4LQ,WA01,Client 87,,,,,NP15 2HJ,Monmouth,Private 2016,3-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,5.528,11.05
Carer 35,,NP26 4LQ,WA01,Client 170,,,,,NP4 0SZ,Monmouth,Social Services,3-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,9.028,21.14
Carer 35,,NP26 4LQ,WA01,Client 55,,,,,NP15 1BB,Monmouth,Social Services,3-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,4.254,12.28
Carer 35,,NP26 4LQ,WA01,Client 170,,,,,NP4 0SZ,Monmouth,Social Services,4-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 35,,NP26 4LQ,WA01,Client 186,,,,,NP4 0TG,Monmouth,Social Services,4-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,3.216,10.47
Carer 35,,NP26 4LQ,WA01,Client 182,,,,,NP15 1PZ,Monmouth,Social Services,4-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,7.136,15.23
Carer 35,,NP26 4LQ,WA01,Client 87,,,,,NP15 2HJ,Monmouth,Private 2016,4-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,8.292,15.45
Carer 35,,NP26 4LQ,WA01,Client 21,,,,,NP15 1LZ,Monmouth,Social Services,4-Nov-20,11:30 AM,12:00 PM,Weekday Half Hour,0.5,10.671,21.36
Carer 35,,NP26 4LQ,WA01,Client 182,,,,,NP15 1PZ,Monmouth,Social Services,4-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,2.352,5.15
Carer 35,,NP26 4LQ,WA01,Client 170,,,,,NP4 0SZ,Monmouth,Social Services,4-Nov-20,12:40 PM,1:10 PM,Weekday Half Hour,0.5,3.365,8.49
Carer 35,,NP26 4LQ,WA01,Client 55,,,,,NP15 1BB,Monmouth,Social Services,4-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,4.254,12.28
Carer 35,,NP26 4LQ,WA01,Client 211,,,,,NP26 4AE,Monmouth,Social Services,4-Nov-20,4:30 PM,5:00 PM,Weekday Half Hour,0.5,11.918,26.19
Carer 35,,NP26 4LQ,WA01,Client 150,,,,,NP26 5BJ,Monmouth,Social Services,4-Nov-20,5:00 PM,5:30 PM,Weekday Half Hour,0.5,2.085,5.22
Carer 35,,NP26 4LQ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,4-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,1.606,4.41
Carer 35,,NP26 4LQ,WA01,Client 178,,,,,NP26 5TL,Monmouth,Social Services,4-Nov-20,6:00 PM,6:30 PM,Weekday Half Hour,0.5,2.916,8.43
Carer 35,,NP26 4LQ,WA01,Client 35,,,,,NP26 4AJ,Monmouth,Social Services,4-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour,0.5,1.979,5.46
Carer 35,,NP26 4LQ,WA01,Client 48,,,,,NP26 4NH,Monmouth,Social Services,4-Nov-20,7:45 PM,8:00 PM,Weekday Fifteen Minutes,0.25,1.022,4.25
Carer 35,,NP26 4LQ,WA01,Client 93,,,,,NP26 5AH,Monmouth,Social Services,4-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,1.411,6.04
Carer 35,,NP26 4LQ,WA01,Client 178,,,,,NP26 5TL,Monmouth,Social Services,4-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.916,8.43
Carer 35,,NP26 4LQ,WA01,Client 211,,,,,NP26 4AE,Monmouth,Social Services,4-Nov-20,9:00 PM,9:15 PM,Weekday Fifteen Minutes,0.25,2.207,6.27
Carer 35,,NP26 4LQ,WA01,Client 40,,,,,NP26 3SY,Monmouth,Social Services,4-Nov-20,9:15 PM,9:45 PM,Weekday Half Hour,0.5,0.991,3.11
Carer 35,,NP26 4LQ,WA01,Client 41,,,,,NP26 3SY,Monmouth,Social Services,4-Nov-20,9:45 PM,10:15 PM,Weekday Half Hour,0.5,,
Carer 35,,NP26 4LQ,WA01,Client 28,,,,,NP26 4LQ,Monmouth,Social Services,5-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,1.117,4.19
Carer 35,,NP26 4LQ,WA01,Client 150,,,,,NP26 5BJ,Monmouth,Social Services,5-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,2.123,6.02
Carer 35,,NP26 4LQ,WA01,Client 54,,,,,NP26 3SA,Monmouth,Social Services,5-Nov-20,9:15 AM,9:45 AM,Weekday Half Hour,0.5,2.908,7.52
Carer 35,,NP26 4LQ,WA01,Client 41,,,,,NP26 3SY,Monmouth,Social Services,5-Nov-20,10:00 AM,10:15 AM,Weekday Fifteen Minutes,0.25,0.465,3.06
Carer 35,,NP26 4LQ,WA01,Client 156,,,,,NP26 3HT,Monmouth,Social Services,5-Nov-20,10:30 AM,11:15 AM,Weekday Three Quarter Hour,0.75,3.492,9.56
Carer 35,,NP26 4LQ,WA01,Client 211,,,,,NP26 4AE,Monmouth,Social Services,5-Nov-20,3:00 PM,3:45 PM,Weekday Three Quarter Hour,0.75,3.992,9.22
Carer 35,,NP26 4LQ,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,5-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,5.998,12.12
Carer 35,,NP26 4LQ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,5-Nov-20,4:45 PM,5:15 PM,Weekday Half Hour,0.5,10.316,13.11
Carer 35,,NP26 4LQ,WA01,Client 41,,,,,NP26 3SY,Monmouth,Social Services,5-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,3.124,7.1
Carer 35,,NP26 4LQ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,5-Nov-20,6:15 PM,6:45 PM,Weekday Half Hour,0.5,1.867,6.46
Carer 35,,NP26 4LQ,WA01,Client 208,,,,,NP26 4PL,Monmouth,Social Services,5-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour,0.5,0.643,3.19
Carer 35,,NP26 4LQ,WA01,Client 62,,,,,NP26 3BZ,Monmouth,Social Services,5-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,4.664,11.12
Carer 35,,NP26 4LQ,WA01,Client 149,,,,,NP16 5RG,Monmouth,Chepstow Block,5-Nov-20,8:45 PM,9:15 PM,Weekday Half Hour,0.5,9.615,13.09
Carer 35,,NP26 4LQ,WA01,Client 143,,,,,NP26 5DN,Monmouth,Social Services,5-Nov-20,9:15 PM,9:45 PM,Weekday Half Hour,0.5,5.405,11.42
Carer 35,,NP26 4LQ,WA01,Client 219,,,,,NP7 9UR,Monmouth,Social Services,8-Nov-20,8:00 AM,8:45 AM,Weekend Three Quarter Hour,0.75,,
Carer 35,,NP26 4LQ,WA01,Client 217,,,,,NP7 9PZ,Monmouth,Social Services,8-Nov-20,9:00 AM,9:45 AM,Weekend Three Quarter Hour,0.75,5.75,11.34
Carer 35,,NP26 4LQ,WA01,Client 212,,,,,NP7 0AE,Monmouth,Social Services,8-Nov-20,10:30 AM,11:00 AM,Weekend Half Hour,0.5,3.124,6.09
Carer 35,,NP26 4LQ,WA01,Client 230,,,,,NP7 6EY,Monmouth,Social Services,8-Nov-20,11:15 AM,11:45 AM,Weekend Half Hour,0.5,4.428,10.12
Carer 35,,NP26 4LQ,WA01,Client 69,,,,,NP7 5SP,Monmouth,Social Services,8-Nov-20,12:00 PM,12:30 PM,Weekend Half Hour,0.5,0.414,1.16
Carer 35,,NP26 4LQ,WA01,Client 232,,,,,NP7 6EY,Monmouth,Social Services,8-Nov-20,12:30 PM,1:00 PM,Weekend Half Hour,0.5,0.414,1.16
Carer 35,,NP26 4LQ,WA01,Client 185,,,,,NP7 6EE,Monmouth,Social Services,8-Nov-20,1:00 PM,1:30 PM,Weekend Half Hour,0.5,0.493,2.33
Carer 35,,NP26 4LQ,WA01,Client 112,,,,,NP7 6EL,Monmouth,Social Services,8-Nov-20,4:30 PM,5:00 PM,Weekend Half Hour,0.5,0.17,0.36
Carer 35,,NP26 4LQ,WA01,Client 69,,,,,NP7 5SP,Monmouth,Social Services,8-Nov-20,5:00 PM,5:30 PM,Weekend Half Hour,0.5,0.85,3.18
Carer 35,,NP26 4LQ,WA01,Client 232,,,,,NP7 6EY,Monmouth,Social Services,8-Nov-20,5:30 PM,6:00 PM,Weekend Half Hour,0.5,0.414,1.16
Carer 35,,NP26 4LQ,WA01,Client 212,,,,,NP7 0AE,Monmouth,Social Services,8-Nov-20,6:15 PM,6:45 PM,Weekend Half Hour,0.5,5.403,10.26
Carer 35,,NP26 4LQ,WA01,Client 185,,,,,NP7 6EE,Monmouth,Social Services,8-Nov-20,6:45 PM,7:15 PM,Weekend Half Hour,0.5,4.003,8.55
Carer 35,,NP26 4LQ,WA01,Client 219,,,,,NP7 9UR,Monmouth,Social Services,8-Nov-20,7:30 PM,7:45 PM,Weekday Fifteen Minutes,0.25,6.024,14.55
Carer 35,,NP26 4LQ,WA01,Client 230,,,,,NP7 6EY,Monmouth,Social Services,8-Nov-20,7:45 PM,8:15 PM,Weekend Half Hour,0.5,6.251,13.49
Carer 35,,NP26 4LQ,WA01,Client 112,,,,,NP7 6EL,Monmouth,Social Services,8-Nov-20,8:30 PM,8:45 PM,Weekday Fifteen Minutes,0.25,0.664,3.09
Carer 35,,NP26 4LQ,WA01,Client 232,,,,,NP7 6EY,Monmouth,Social Services,8-Nov-20,8:45 PM,9:15 PM,Weekend Half Hour,0.5,0.694,3.12
Carer 35,,NP26 4LQ,WA01,Client 69,,,,,NP7 5SP,Monmouth,Social Services,8-Nov-20,9:30 PM,10:00 PM,Weekend Half Hour,0.5,0.414,1.16
Carer 34,,SN10 3DQ,BO01,Client 195,,,,,SN12 8BW,N.Wiltshire,Social Services Zone 1,2-Nov-20,9:15 AM,10:30 AM,Weekday Hour,1.25,,
Carer 34,,SN10 3DQ,BO01,Client 75,,,,,SN12 7LG,N. Wilts Live-In,Direct Payments,2-Nov-20,11:00 AM,11:30 AM,Weekday Half Hour,0.5,1.218,4.28
Carer 34,,SN10 3DQ,BO01,Client 195,,,,,SN12 8BW,N.Wiltshire,Social Services Zone 1,2-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.522,5.04
Carer 34,,SN10 3DQ,,Client 161,,,,,BA14 6HB,N.Wiltshire,Private 2016,2-Nov-20,12:45 PM,1:00 PM,Weekday Fifteen Minutes,0.25,5.999,12.34
Carer 34,,SN10 3DQ,BO01,Client 51,,,,,BA14 6EN,N.Wiltshire,Social Services Zone 1,2-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,0.568,2.38
Carer 34,,SN10 3DQ,BO01,Client 195,,,,,SN12 8BW,N.Wiltshire,Social Services Zone 1,4-Nov-20,11:45 AM,12:15 PM,Weekday Half Hour,0.5,,
Carer 34,,SN10 3DQ,BO01,Client 214,,,,,SN12 7HQ,N.Wiltshire,Social Services Zone 1,4-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,1.779,6.25
Carer 34,,SN10 3DQ,,Client 161,,,,,BA14 6HB,N.Wiltshire,Private 2016,4-Nov-20,1:15 PM,1:30 PM,Weekday Fifteen Minutes,0.25,6.591,14.38
Carer 34,,SN10 3DQ,BO01,Client 51,,,,,BA14 6EN,N.Wiltshire,Social Services Zone 1,4-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,0.568,2.38
Carer 34,,SN10 3DQ,BO01,Client 216,,,,,SN12 8AS,N.Wiltshire,Social Services Zone 1,5-Nov-20,10:00 AM,11:00 AM,Weekday Hour,1,,
Carer 34,,SN10 3DQ,BO01,Client 75,,,,,SN12 7LG,N. Wilts Live-In,Direct Payments,5-Nov-20,11:15 AM,11:45 AM,Weekday Half Hour,0.5,1.931,6.31
Carer 34,,SN10 3DQ,BO01,Client 214,,,,,SN12 7HQ,N.Wiltshire,Social Services Zone 1,5-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.042,3.34
Carer 34,,SN10 3DQ,,Client 161,,,,,BA14 6HB,N.Wiltshire,Private 2016,5-Nov-20,12:45 PM,1:00 PM,Weekday Fifteen Minutes,0.25,6.591,14.38
Carer 34,,SN10 3DQ,BO01,Client 51,,,,,BA14 6EN,N.Wiltshire,Social Services Zone 1,5-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,0.568,2.38
Carer 34,,SN10 3DQ,BO01,Client 1,,,,,SN12 7LT,N.Wiltshire,Social Services Zone 1,7-Nov-20,4:30 PM,5:30 PM,Weekday Hour,1,,
Carer 34,,SN10 3DQ,,Client 111,,,,,BA14 6RA,N.Wiltshire,Private 2016,7-Nov-20,6:00 PM,6:30 PM,Weekend Half Hour,0.5,4.078,9.12
Carer 34,,SN10 3DQ,BO01,Client 141,,,,,SN12 6GY,N.Wiltshire,CCG Zone 1,7-Nov-20,6:45 PM,7:30 PM,Weekend Three Quarter Hour,0.75,3.753,9.34
Carer 34,,SN10 3DQ,BO01,Client 195,,,,,SN12 8BW,N.Wiltshire,Social Services Zone 1,7-Nov-20,8:00 PM,8:45 PM,Weekday Three Quarter Hour,0.75,1.26,5.23
